age_days,release_frequency,dependency_count,dependency_growth,maintainer_count,maintainer_changes,has_install_script,obfuscation_score,network_call_count,vulnerability_history_count,license_change_indicator,reputation_score,is_suspicious
8,3.9053325627637716,34,9,1,0,1,0.5891952132280875,3,1,0,19,1
244,16.777257927608634,11,2,11,1,1,0.02772484599989991,2,2,0,72,0
1206,18.462720860399386,3,2,4,0,0,0.060556974364751555,1,1,0,97,0
1093,20.31577172934721,8,2,19,0,0,0.00994265480087487,0,2,0,55,0
108,4.208155533584791,8,6,1,3,0,0.569009100188901,9,0,0,12,1
2330,3.1483833554317986,5,2,4,2,0,0.01122199530954147,2,2,0,62,0
933,15.17949371858692,9,2,17,1,0,0.008736200120724631,1,2,0,59,0
825,22.630315631931968,5,0,11,0,0,0.011524988435863815,0,3,0,65,0
1844,15.897402934447195,12,0,19,1,0,0.034098282271134976,1,2,0,56,0
310,18.657649425535947,5,1,7,0,0,0.006981191805903767,0,2,1,93,0
1257,20.504365360736234,10,1,5,0,0,0.008296038793470234,1,0,0,76,0
1136,8.67209963786061,7,1,14,0,0,0.00030971070224714996,2,3,0,67,0
190,14.707743370220081,8,0,12,0,0,0.0017478141766687242,1,1,0,66,0
2186,19.248062329022996,2,2,13,0,0,0.06002858950482033,2,0,0,57,0
2349,22.598313207245305,5,2,5,1,0,0.005294802252277813,2,3,0,69,0
2004,12.373066019787139,13,2,4,0,0,0.007416629863426503,0,2,0,77,0
496,22.534144206504042,0,0,7,0,0,0.022944230594212738,0,0,0,57,0
103,1.8406540349194631,40,12,1,1,1,0.6395984997563123,3,0,1,14,1
1195,15.361785268849745,13,2,13,0,0,0.03568067648670973,1,1,0,62,0
2977,19.57010869781888,7,2,16,0,0,0.018431183220508005,1,2,0,83,0
1543,15.779247285785361,13,1,4,0,0,0.06555741701751043,0,1,0,68,0
1640,2.4832992387308535,13,1,3,0,0,0.029322930205330895,2,3,0,72,0
1870,2.1937217025081073,3,2,14,0,0,0.01953715951065926,1,1,0,62,0
1507,14.87404643490756,7,1,6,0,0,0.014226363369768917,0,1,0,72,0
879,13.247067428866801,0,2,17,0,0,0.008653140180268668,1,3,0,60,0
34,3.24066587725606,32,15,1,0,1,0.520134364244384,8,0,0,26,1
1130,13.478290476241783,2,1,18,0,0,0.015684837807581148,1,2,0,87,0
2072,8.289216978933734,10,2,17,0,0,0.02359298363023128,1,1,0,91,0
518,20.280103269551212,0,1,17,0,0,0.0035269249446234527,2,3,0,54,0
1428,3.6619649536102234,7,2,12,0,0,0.01849742773608614,1,1,0,81,0
938,4.818789208572495,5,1,13,2,0,0.019762864597660773,1,0,0,52,0
285,18.762923348802886,8,0,10,1,0,0.014226311966383427,0,1,0,76,0
2197,8.184029343366813,14,0,5,1,0,0.024255367868793537,2,2,0,59,0
2286,20.939469772093325,6,2,6,0,0,0.0024990702819381095,0,2,0,54,0
1703,19.90431262661838,9,0,8,0,0,0.02330234291626392,2,0,0,80,0
1116,10.089736305129314,0,2,11,1,0,0.001613050149366864,0,3,0,69,0
75,3.285872817208959,36,12,1,0,1,0.6988882942470094,5,1,0,18,1
1157,23.503137412413707,5,1,4,0,0,0.0007703049767787173,0,3,0,88,0
201,23.819066275835464,1,1,2,0,0,0.055328155330150626,2,1,0,57,0
1589,19.97961765055807,0,1,3,0,0,0.0011360134173487683,2,3,0,55,0
910,2.9024556150601306,9,2,17,0,0,0.007347848372683321,1,3,0,59,0
1965,11.947257813268086,4,1,8,0,0,0.015773899715280336,2,3,0,82,0
706,6.684025757212014,10,1,5,0,0,0.00030045079157424724,0,1,0,59,0
1160,8.41814349046755,1,1,15,0,0,0.0018547696133335509,1,3,0,67,0
692,19.645776343684123,13,0,17,0,0,0.0013691900263361396,2,2,0,71,0
695,13.641169005535263,10,1,4,0,0,0.0005229203133025606,0,0,0,57,0
2507,14.651387089832385,14,2,14,0,0,0.005683135786551556,1,3,0,92,0
2775,6.065181931678247,12,1,8,0,0,0.027275298693526868,2,2,0,55,0
1589,17.332531297699255,9,1,9,0,0,0.029581575091254236,1,0,0,63,0
2264,10.532803457404896,14,2,11,1,0,0.03150011633171352,0,3,0,73,0
2370,21.42489848028271,9,1,3,0,0,0.01882544039055208,2,2,0,68,0
148,3.756900230489286,18,19,1,0,1,0.9201660975651215,9,1,0,6,1
2207,14.342581282995765,9,1,17,0,0,0.007414451115824038,1,0,0,79,0
2068,10.491532499918122,14,0,19,1,0,0.01135060407984904,2,1,0,58,0
2250,20.35963732012755,13,2,8,0,0,0.03813515173213478,1,2,0,73,0
1816,11.902147855112585,11,1,17,1,1,0.03447976575643645,2,2,0,76,0
92,3.568670950419873,23,7,1,0,1,0.9062748066799005,6,1,0,9,1
937,3.4105854949441587,8,0,2,0,0,0.00500057261300663,2,1,0,64,0
1982,8.100071097583491,11,2,14,0,0,0.007853463762988733,2,2,0,73,0
129,0.9464977654586383,10,19,1,2,1,0.9379049410669189,4,0,0,12,1
2801,21.046747727629302,10,1,14,0,0,0.0016934703194518323,1,0,0,94,0
2784,14.719165924664697,4,2,15,0,0,0.0028895471725771888,0,0,0,74,0
1115,1.7115658288208655,7,0,17,0,0,0.03304322282319017,2,0,0,88,0
393,16.864913532706787,9,0,12,0,0,0.010668807583725952,1,3,0,88,0
93,3.1698662056038724,37,13,1,1,1,0.7258918742238589,6,0,0,15,1
1079,17.679267604629988,1,1,6,0,0,0.007965094937187228,1,2,0,81,0
1397,5.995809246897843,1,0,4,0,0,0.02496742667733171,0,1,0,56,0
2332,3.043325637013981,13,1,3,1,0,0.013303659343504998,2,0,0,65,0
2234,1.5634643101560042,12,0,14,0,0,0.019188353028805023,0,1,0,76,0
328,16.544498168679738,12,2,7,2,0,0.023701368890414264,2,3,0,84,0
1263,2.6305062454995634,9,2,10,1,0,0.019006799064753065,0,0,0,82,0
621,10.233249511003454,14,1,18,0,0,0.010569377578111296,1,3,0,81,0
2918,2.5928490445747787,5,2,19,0,0,0.005056920309430505,2,0,0,53,0
2336,19.74772284304846,6,2,19,0,0,0.012335837003918233,1,1,0,94,0
868,13.634417026273002,6,2,12,0,0,0.008660066771852477,1,1,0,57,0
1055,23.993417495586023,7,2,13,0,0,0.020408252874886276,1,2,0,92,0
1669,23.38951996945198,14,0,14,0,0,0.022429393285716644,0,3,0,56,0
908,1.292442469698551,4,1,10,0,0,0.026685938170826495,0,1,0,80,0
994,17.105795067223983,9,0,10,0,0,0.026286552094143177,1,1,0,82,0
42,0.708384914084273,31,19,1,2,1,0.7287405741922655,5,0,0,7,1
929,10.769745199776217,2,1,17,0,0,0.029934635175365935,0,0,0,55,0
2798,1.754621354957994,1,1,19,0,1,0.06429487815956114,1,0,0,61,0
1972,18.35628809676761,4,2,9,0,0,0.03081523585890574,0,2,0,57,0
539,8.429257562882919,8,2,6,0,0,0.06092000109872666,0,2,1,72,0
2911,20.886003226965844,0,0,13,0,0,0.09377398382434944,2,0,1,56,0
2164,22.772672946590966,6,0,10,0,0,0.049413682440350874,0,3,0,77,0
1881,23.58713935136714,13,2,19,0,0,0.00697595242889777,2,2,0,74,0
2910,5.803873626232019,9,0,15,0,0,0.014234843424895331,1,3,0,59,0
1456,1.7156587980992266,10,2,19,0,0,0.00022524979330779436,0,1,0,85,0
1750,19.296738549017274,8,1,15,1,0,0.015090875904137518,2,0,0,87,0
552,4.021036387332854,13,1,6,0,0,0.004583270826433008,1,1,0,83,0
98,1.8758121448851781,17,3,1,2,1,0.4027889013551684,9,1,1,0,1
259,14.489019120340261,12,2,6,0,0,0.006364135549340259,1,2,0,91,0
215,20.5833186636791,12,2,19,0,0,0.01413239867796552,0,2,0,95,0
1876,11.1754285390554,8,1,16,0,0,0.018858504233099146,0,2,0,85,0
847,6.180145152175264,9,2,18,0,0,0.027414890307191277,2,1,0,50,0
2553,19.09525770855205,6,0,13,0,0,0.0031863355548566305,2,2,0,97,0
286,5.3989896120354945,11,2,11,0,0,0.00838034909905127,2,0,0,71,0
2313,1.4140020457399447,5,2,10,0,0,0.003023087097633048,0,1,0,85,0
421,10.178056761153554,10,0,10,2,0,0.01624119716404878,2,1,0,83,0
1701,8.861485226320198,1,0,10,0,0,0.0019594931734867173,2,1,0,96,0
786,5.365751968359588,0,2,11,0,0,0.08842806751529202,2,0,0,53,0
2031,20.846251566985483,13,2,15,0,0,0.011022300758190235,0,2,0,66,0
2338,23.581369944994435,5,0,12,0,0,0.003723861022683401,0,3,0,61,0
2411,12.662175388905144,2,2,12,0,0,0.012416317320738939,1,2,0,81,0
1488,3.3216475994829944,11,0,16,0,0,0.058977928588002895,1,0,0,72,0
3,2.584314653431243,21,4,1,1,1,0.8160347385288556,4,0,0,24,1
1818,20.33040534436947,7,1,15,2,0,0.014848331325192143,2,3,0,62,0
2523,13.640424104609302,13,2,13,0,0,0.004774553490690515,2,2,0,55,0
1875,2.5716844114488966,9,2,15,0,0,0.014277720885576528,2,2,0,65,0
2435,14.702266748346004,8,0,8,0,0,0.003896988664601852,2,0,0,71,0
2192,17.631950299298747,7,1,15,2,0,0.04188668160625366,1,2,0,59,0
89,2.0639809771471738,31,12,1,1,1,0.7598977625237997,9,1,1,4,1
1859,22.397334351269944,6,0,12,0,0,0.03692423243260481,2,3,0,61,0
2629,14.715394933788472,9,1,15,0,0,0.02319096901942087,2,0,0,99,0
2368,23.48139871377846,7,0,10,1,0,0.0332219210704789,2,0,0,88,0
705,16.071495422908136,0,0,6,0,0,0.01590287103711929,0,2,0,82,0
2536,14.680473937589161,7,0,18,0,0,0.01811728218980971,2,2,0,93,0
1873,6.604104469468933,12,2,7,0,0,0.018193716893761615,2,2,1,91,0
580,20.71397987669449,10,2,6,0,0,0.012104752636630267,2,1,0,57,0
736,19.970120694389095,13,2,11,0,1,0.038608980018072,2,1,0,79,0
2511,2.451507760820454,2,2,4,0,0,0.03161338542027341,0,2,0,98,0
1902,15.026131526469975,12,1,14,0,0,0.009871150403509568,2,1,0,67,0
2788,12.796755571385544,2,0,15,0,0,0.07001203689141457,1,0,0,62,0
509,8.041158840230644,4,0,5,0,0,0.015275757754762347,1,3,0,86,0
1377,11.81733824434107,5,2,10,0,0,0.02986118425951622,0,0,0,84,0
2319,14.770421542302474,3,0,5,0,0,0.013629342817103459,2,3,0,90,0
370,20.01517566460368,7,2,9,0,0,0.03624463861567812,1,0,0,69,0
628,9.187387597281612,7,1,10,1,1,0.0033318816594326657,0,0,0,51,0
482,8.243150538098256,7,0,19,0,1,0.021833386426752092,2,0,0,52,0
2821,14.124941349261501,7,1,5,0,0,0.043560394093060215,1,0,0,94,0
2574,20.10583574196177,7,2,6,0,0,0.0023075802121701617,1,0,0,88,0
1574,19.551554873504372,13,1,11,0,0,0.04832668338640442,0,1,1,73,0
2996,19.0283815656565,8,1,5,0,0,0.004264903880762697,0,0,0,60,0
2123,19.818753381209692,4,0,16,0,0,0.013697233253358448,0,0,0,58,0
1147,1.1616716877132407,12,2,11,0,0,0.028032504309769155,2,3,0,55,0
2491,10.310363868959595,13,2,3,1,0,0.0017943539163146492,0,3,0,90,0
592,12.40910028963739,10,2,3,0,0,0.055460091937139425,0,2,0,73,0
1395,12.723657675289058,6,1,19,1,0,0.0017775777680316726,2,3,0,60,0
2504,14.74764200088488,5,0,16,1,0,0.001014236357542039,2,3,0,94,0
2677,3.943728796272487,8,0,18,0,0,0.03851967703132263,2,3,0,65,0
2079,10.499717016897032,3,1,3,0,0,0.0007593107411049731,2,0,0,85,0
2743,13.22027997306536,3,0,2,0,0,0.07966727010112905,1,1,0,60,0
988,19.822500029070756,8,1,3,0,1,0.05241861590587928,2,0,0,94,0
2235,19.54250526308719,6,2,13,0,0,0.016141145728060795,2,3,0,50,0
13,4.6604495666431225,6,11,1,0,0,0.49185089130484494,5,1,0,21,1
226,6.7173459274436675,1,2,3,0,0,0.017600156278627117,0,2,0,80,0
825,16.972360491006302,7,2,19,0,0,0.013133811293879595,0,0,0,86,0
1545,8.87482362877157,12,1,10,0,0,0.017892684019189732,0,3,0,93,0
1538,9.203432405260589,6,2,11,0,0,0.04934361464997105,1,0,0,57,0
88,1.4000879433168694,40,4,1,1,1,0.7946343432166797,8,1,1,3,1
973,9.714936395352732,12,0,13,1,0,0.036444928666914386,0,2,0,89,0
1291,15.556845605603986,6,0,12,2,0,0.03044190219883957,0,1,0,66,0
2149,15.536356178469624,12,0,8,0,0,0.016194452502199252,2,1,0,70,0
656,19.626784309293484,12,0,12,2,0,0.004884449268797359,2,0,0,78,0
889,19.22799201514714,11,2,18,0,0,0.00819427235471175,0,1,0,75,0
2338,18.013797637967436,8,0,9,0,0,0.03823982792706129,1,0,0,63,0
269,15.081937467522426,13,1,2,0,0,0.017413885478061834,2,3,0,79,0
1471,11.999871775246246,5,2,10,0,0,0.04157816557390019,2,2,0,98,0
1777,13.550798435395889,1,2,7,0,0,0.0037939253098589923,0,3,0,86,0
1853,20.41026609006965,0,1,12,1,0,0.002111907510272077,0,3,0,66,0
1954,21.67348992814569,12,0,2,0,0,0.008806676370607947,1,1,0,79,0
1492,20.913863800114168,14,0,19,0,0,0.0027260367263134628,1,2,0,55,0
1113,23.795907931889985,7,2,9,0,0,0.06106885840834515,0,1,0,89,0
189,21.289119128487382,7,1,7,1,0,0.00045108296514164196,2,1,0,91,0
2762,7.670671453924836,11,1,3,0,0,0.027655258402156276,1,1,0,51,0
930,18.23954614278443,3,2,3,0,0,0.03206631672433667,1,2,0,97,0
51,3.243288606947382,23,18,1,1,1,0.4247600706413339,9,1,0,12,1
1395,10.09684890652735,11,2,6,0,0,0.02934882045921734,1,0,0,60,0
577,4.663611240584518,5,0,11,0,0,0.01052365174292417,1,3,0,75,0
1521,6.563444321745357,12,1,16,0,0,0.05655815515626378,1,0,0,99,0
789,20.01443717841342,0,2,8,2,0,0.033645756371081983,0,1,0,65,0
55,4.974764054602784,6,18,1,0,1,0.6799874804508252,6,1,0,13,1
1644,4.92338396581307,13,0,11,0,0,0.021141359260260412,0,0,0,87,0
555,4.799690604770554,14,1,10,0,0,0.03563301947343375,0,1,0,78,0
144,4.287901964226479,31,14,1,1,1,0.5608197795711355,7,1,1,21,1
743,16.412208796051658,13,1,15,0,0,0.05453184266641389,2,3,0,96,0
1028,1.8735759556666298,6,0,3,0,0,0.009481692439463577,2,1,0,69,0
1494,1.0483883930453186,8,2,4,0,0,0.007338833630917675,2,2,0,85,0
147,0.17989891875387362,44,18,1,2,1,0.7523903032808206,3,1,1,1,1
2160,22.906743683820476,5,0,10,0,0,0.012097351537316175,0,0,0,51,0
933,23.585291380261342,7,1,6,0,0,0.04851696180104689,0,3,0,64,0
1437,2.63944621126877,10,0,4,0,0,0.001541057591782063,0,2,0,87,0
649,1.4606061862939628,12,2,12,1,0,0.017713376701746594,2,0,0,93,0
1810,22.16683516804638,10,2,8,0,0,0.014832988523595401,1,2,0,78,0
1756,14.693272208947894,3,0,18,0,0,0.02504376958907744,0,2,0,71,0
345,14.390214292129565,10,1,2,1,1,0.021835240757169805,0,2,0,53,0
71,3.941407856598988,32,10,1,0,1,0.8028704914932627,6,1,0,11,1
35,3.5907320795696416,17,5,1,2,1,0.5660840782696923,3,0,0,10,1
2419,6.943927266711817,14,0,13,2,0,0.04218937088473819,2,0,0,52,0
19,0.7228845300995377,49,15,1,2,1,0.6729500152200769,4,0,0,7,1
891,13.214962932360585,11,0,8,0,0,0.009983172527295917,1,0,0,98,0
2485,10.758828375352426,14,0,17,0,0,0.0216749697296937,1,1,0,68,0
1231,14.502419277126473,11,2,19,2,0,0.019078343894526645,0,0,0,92,0
772,18.47106286009532,7,2,4,0,0,0.009407790313707908,2,0,0,88,0
2988,3.065679548503802,8,2,12,0,0,0.039088776018958174,1,0,0,52,0
2613,1.6760722523996678,11,1,7,0,0,0.02372735569526036,1,1,0,58,0
2069,20.454539660579258,10,2,12,0,0,0.021244044368129354,0,2,0,96,0
525,13.872834231272618,9,0,3,0,0,0.014119448411364807,0,3,0,98,0
72,2.882663686696486,44,13,1,2,1,0.8416875830009505,7,1,1,16,1
2682,21.17418415476229,10,0,19,0,0,0.022524609292326078,2,1,0,84,0
1492,21.444410752083485,11,0,16,0,0,0.015044608599377923,0,2,0,88,0
1325,22.220330336019163,3,1,14,0,0,0.020114901745428293,2,3,0,85,0
208,5.90804700344086,10,1,8,1,0,0.006377368222814364,0,0,0,81,0
2331,18.042568756315305,5,0,13,0,0,0.003619296575967721,0,3,0,65,0
2719,8.28064230116101,12,0,10,0,0,0.09033305224610672,1,1,0,92,0
1535,3.086599151403414,1,1,16,0,0,0.027870323073543868,2,1,0,88,0
440,2.1384276303543324,4,2,10,0,0,0.03559551973083807,2,1,0,52,0
53,2.8121006594521267,34,7,1,1,1,0.8465197149163699,4,1,0,6,1
517,11.26610407754577,8,2,8,0,0,0.011995908228350774,1,2,0,53,0
2149,1.6753756593550233,7,0,4,0,0,0.018951159172459205,0,2,0,56,0
1086,16.298362467483322,13,0,17,0,0,0.005607708420082451,1,2,0,50,0
2691,6.879834949613263,9,2,6,0,0,0.025849678703539915,0,3,0,69,0
1262,11.713694561465715,1,0,4,1,0,0.0001809292074862293,2,0,0,50,0
638,11.08285454070751,9,1,19,1,0,0.06922774924113786,0,1,0,99,0
1392,3.349439182123376,9,1,16,0,0,0.031200397706308114,1,1,0,75,0
107,4.3825971851356815,20,17,1,0,0,0.7148375562577145,5,0,0,26,1
1301,4.5035390702416125,7,2,14,0,0,0.028348074905934925,1,0,0,95,0
2135,16.44276739920413,4,2,11,0,0,0.042867585872315754,0,3,0,93,0
1708,11.05480394278701,11,0,7,0,0,0.026874252752711915,2,1,0,58,0
1432,19.361916329159552,5,2,4,0,0,0.03623032051733849,0,3,0,65,0
696,14.323126137872118,2,1,3,1,0,0.0008590852420065218,0,0,0,86,0
195,6.50065188899159,5,1,17,0,0,0.055762025441731734,0,3,0,89,0
1811,22.673253962483436,5,2,19,0,0,0.011350748756416397,0,2,0,88,0
2953,17.87019516931839,4,1,11,0,0,0.001616565155399371,1,1,0,71,0
61,1.8031415313517511,10,17,1,1,1,0.43625840629158263,5,0,0,13,1
1056,20.040972632409975,14,2,7,0,0,0.009172009044380912,2,1,0,66,0
52,1.0073621003407898,18,14,1,2,1,0.5893681756127325,7,0,0,0,1
1879,2.29113037857283,0,2,9,0,0,0.026494545781626654,0,2,0,74,0
1504,2.702971011984004,14,2,6,0,0,0.018604206980643318,2,0,0,60,0
1751,1.1400412095162986,7,0,19,0,0,0.006326509057263154,1,3,0,83,0
2897,22.13089834394668,12,0,16,0,0,0.0010242340735522942,0,3,0,71,0
2212,15.784835040404008,9,1,7,0,0,0.01349081471365402,1,2,0,84,0
1504,17.540677629725085,1,1,10,2,0,0.06438384612522242,1,2,0,70,0
1113,17.431447563411762,4,1,11,0,0,0.008584757138593083,0,0,0,64,0
366,7.404106389759995,2,2,9,0,0,0.020105199118835872,2,1,0,77,0
56,0.4760236173517556,35,14,1,3,1,0.9493224399582697,5,1,1,15,1
1208,9.71762390303924,9,1,6,0,1,0.0450588853509175,1,0,0,92,0
910,12.082952023316182,4,2,8,0,0,0.03982028293585413,0,1,0,65,0
2161,18.464919542225918,5,1,11,0,0,0.02120339251630494,2,0,0,58,0
869,14.589951149233954,10,1,15,0,0,0.006025236777450829,1,1,0,95,0
1012,15.822816373783775,11,1,15,0,1,0.017369933929723483,1,2,0,97,0
2577,18.012439916715564,2,2,14,0,0,0.05885684786188299,1,0,0,76,0
557,14.926609632165158,1,0,17,1,0,0.0005734367558462203,0,3,0,56,0
2455,15.29092343683118,13,0,17,0,0,0.009659854099312836,0,3,0,71,0
1426,17.964012229135015,5,0,11,1,0,0.005170253476032147,2,0,0,92,0
2909,13.615493597983965,7,1,16,0,0,0.041476595975632496,0,3,0,56,0
34,0.6283360018745404,19,17,1,1,0,0.7997170590237399,6,0,0,6,1
1074,5.69256731198731,11,1,19,0,0,0.001088551518110754,0,2,0,77,0
1829,22.35130325551727,3,2,8,0,0,0.02695296808503886,0,1,0,88,0
2893,14.639333508293745,14,2,16,0,0,0.009724001336456845,1,2,0,80,0
2753,15.653089252860815,11,2,2,0,0,0.010308511036216035,0,3,0,88,0
2961,9.184659462961863,3,1,17,0,0,0.0027715219291358814,1,0,0,84,0
558,4.73478357723338,12,0,5,0,0,0.052767332376098326,2,1,0,71,0
2221,4.150978450234442,8,1,18,0,0,0.052224945032073915,0,0,0,68,0
1143,21.646517471593004,3,1,5,0,0,0.011238265036080964,2,0,0,68,0
1568,4.838357710662031,6,0,14,0,0,0.002863122364236674,2,3,0,71,0
2610,19.796803161436888,8,2,15,0,0,0.00476832674443157,1,1,0,62,0
521,16.65738553809117,0,2,9,0,1,0.0006792697932385431,2,1,0,83,0
2736,6.397502880015675,12,2,8,0,0,0.0269258153926936,2,2,0,58,0
2805,9.749653197354347,6,1,13,0,0,0.052923029545545064,0,0,0,53,0
1399,12.077601470301833,10,0,11,0,0,0.014893121464468743,2,3,0,74,0
19,4.949643349518103,44,3,1,1,1,0.7039415872343255,8,1,0,13,1
1875,22.108307250941678,0,0,4,0,0,0.004578042358855595,2,3,0,96,0
27,3.9592456176620576,18,19,1,2,1,0.9996117579220197,5,1,1,17,1
1385,5.768107073313833,9,1,2,0,0,0.0009115957230110023,0,1,0,97,0
108,4.950681262168698,48,13,1,0,1,0.8803057874774127,8,0,1,18,1
510,20.463641716438133,0,1,5,0,0,0.0028361456780825905,1,3,0,95,0
2372,4.194040507119891,4,1,16,0,0,0.03530980438134679,0,0,0,93,0
126,2.839153373724525,49,10,1,1,0,0.7455464550211822,5,0,1,22,1
2982,8.814683024475713,3,1,6,0,1,0.02825093345308455,2,0,0,65,0
632,11.364252104784432,0,1,10,0,1,0.013670733881487904,2,3,0,54,0
803,17.663887582168215,8,0,3,0,0,0.00022434532523915097,2,1,0,58,0
240,18.342529803352793,11,1,13,0,0,0.09655879868063676,1,1,0,88,0
2889,21.17650751473061,4,2,10,0,0,0.011202220856810144,2,0,0,92,0
2223,11.365788923595002,9,1,19,0,0,0.0069298428010661,0,0,0,76,0
2261,13.251545395515764,2,1,8,0,0,0.06056658146672162,2,0,0,78,0
1425,9.755862666699912,3,0,16,2,0,0.060857058175720215,1,0,0,98,0
117,3.926484735557178,21,11,1,0,1,0.5423106769283584,5,0,1,14,1
1003,5.099806738806756,14,0,19,0,0,0.011970929644140805,1,3,0,73,0
1996,14.179952865409534,3,1,6,0,0,0.020677046493723216,2,3,1,54,0
251,11.352680108920653,9,2,3,1,0,0.02798462880747621,0,3,1,75,0
1862,15.841666263091488,5,1,6,0,0,0.012166410279907692,0,1,0,70,0
2180,12.097509665413295,3,1,9,0,0,0.02154087618727381,0,0,0,99,0
2300,17.5520377820422,0,1,13,0,0,0.04082064751547059,2,0,0,60,0
611,5.1470825147238966,10,0,19,0,0,0.010807013639089234,2,3,0,86,0
1999,13.959095329014552,0,2,3,1,0,0.014319955410410605,1,0,0,66,0
1528,10.479011396043747,13,2,2,0,0,0.0044155319512408225,0,3,0,86,0
1430,20.612744457141357,5,0,19,1,0,0.0021979928477768905,2,1,0,83,0
7,4.952882470721273,9,10,1,1,1,0.632418902181748,5,1,1,9,1
22,0.533433129359129,47,9,1,2,1,0.9158223329228463,5,0,0,15,1
1030,19.670300987911325,10,2,17,0,0,0.05156092433923396,1,3,0,96,0
1053,2.150427266885581,9,2,10,0,0,0.0018990827299195717,1,3,0,79,0
373,22.80649136394317,7,0,4,0,0,0.01893908777235302,0,3,0,89,0
1816,23.07600991574637,12,2,17,0,0,0.0016860493873931172,0,2,0,52,0
129,4.61725357936874,20,18,1,1,0,0.7237090681446192,8,0,0,0,1
2341,15.724561165871348,4,0,15,0,0,0.019023450890122834,0,1,0,81,0
1239,15.928717152271041,3,2,7,1,0,0.027876552852863917,0,3,0,91,0
2193,3.371791335385743,1,2,17,0,0,0.008997526922656006,0,3,0,60,0
146,2.2774866305264747,25,3,1,0,1,0.5144689420549382,8,1,1,19,1
1306,13.08660630527872,11,1,11,0,0,0.02800818223235521,1,0,0,55,0
2486,11.29176725041653,1,0,19,0,0,0.015110987497017893,2,2,0,68,0
110,3.4845421817219475,10,13,1,1,1,0.9805973654850905,4,1,0,15,1
1551,11.857389986530961,3,0,2,0,0,0.0003664968934842324,2,2,0,76,0
2915,8.638285404042138,12,0,12,0,0,0.030137230669599734,2,1,0,71,0
2250,1.818129941817612,14,2,17,0,0,0.017211323924093552,1,3,0,52,0
1979,17.31580824300999,6,1,9,0,0,0.005502823097488808,1,1,0,54,0
1316,5.474841433261922,14,0,13,0,0,0.03508338150385873,0,2,0,63,0
1563,22.82957929105713,13,0,18,0,0,0.0046263666023423165,1,3,0,77,0
2936,6.571318009965039,11,2,13,1,0,0.021196810375009558,1,0,0,97,0
1261,19.97800535632065,5,2,7,0,0,0.0009324036808770896,1,2,0,57,0
2976,20.984714387433133,6,2,10,0,0,0.027591841523683873,1,3,0,77,0
2302,11.389026842328702,14,2,17,0,0,0.011320674419774409,1,2,0,80,0
1771,21.78642415082827,11,2,4,2,0,0.007623606362656848,0,0,0,69,0
1340,9.967064117655514,0,0,4,1,0,0.04527274321103177,1,0,0,88,0
2447,23.464680489239313,14,1,18,0,0,0.04274958187827868,1,1,0,89,0
695,8.175632467507626,14,1,18,0,0,0.027152650386625593,1,0,0,52,0
2822,6.024193206316063,0,0,17,0,0,0.003903546873381289,0,2,0,94,0
2380,2.203794143089691,10,2,14,1,0,0.012013050520704614,0,3,0,92,0
1595,19.901548209724996,8,1,17,0,0,0.008282679889102525,1,3,0,71,0
108,3.0868480273335686,44,6,1,3,1,0.594356848939462,7,0,0,4,1
1775,16.043743293555956,11,1,10,0,0,0.06981797181771393,0,3,0,64,0
1665,22.64013319577549,12,2,5,0,0,0.04520032873269028,0,1,0,55,0
1089,3.4012949842058733,4,0,9,0,0,0.005304644978148889,2,3,0,95,0
1841,19.394965194752498,2,1,14,0,0,0.0056284366711989876,0,3,0,85,0
1064,1.3263711361026451,8,1,9,1,0,0.00042497952237077394,1,2,0,97,0
235,16.678398095237263,12,2,5,2,0,0.011342668229666049,1,1,0,50,0
2378,2.3444561244967397,2,2,18,1,0,0.006771440784855774,1,3,0,75,0
884,11.54775270081832,10,1,10,0,0,0.024195193034574285,0,1,0,62,0
2166,13.465771722464616,12,2,19,0,0,0.002142230828077339,1,3,0,51,0
145,0.6175235217825064,49,12,1,0,1,0.7566861046350638,7,0,0,5,1
1569,13.776394754434785,0,0,8,0,0,0.0008006872631771463,1,2,0,64,0
1,3.123674997030509,42,3,1,2,1,0.8904174420236706,5,1,1,9,1
2442,12.302618083156805,0,1,3,0,0,0.04997261760380984,0,2,0,94,0
1474,15.375671279959732,1,0,10,0,0,0.0062766039727000355,1,2,1,62,0
1100,6.295771176341837,7,2,2,0,0,0.0011449281988376626,2,3,0,79,0
2162,2.7164857297528795,11,2,7,1,0,0.0011023993009426504,1,3,0,64,0
1619,18.00638928612017,14,1,13,1,0,0.013281605115239627,1,2,1,67,0
1711,15.96767659385119,10,2,18,2,0,0.058782331218648516,2,3,0,84,0
1436,23.98951013053917,11,0,12,1,0,0.027688051737706484,1,3,0,55,0
2110,15.871936008725783,0,1,2,0,0,0.011576673296186451,1,2,0,92,0
1862,6.18745058829185,1,1,11,0,0,0.03114957761632776,1,0,0,60,0
1474,6.072905873213435,7,0,19,0,0,0.011031430877185052,0,1,1,76,0
2634,9.608825644215232,9,2,6,1,0,0.04642278655123682,0,2,0,51,0
242,23.24919208913033,0,0,11,0,0,0.028693333668164032,0,1,0,66,0
76,0.9949309809388124,44,13,1,0,1,0.8909605408957543,6,1,0,15,1
2097,11.878340960196734,12,0,9,0,0,0.05195102617365408,1,2,0,83,0
1048,13.288682693554543,1,0,17,0,0,0.03430256584385033,0,0,0,57,0
